1.800000000000000044e+00 6.360638141057470274e-02 1.265022217098603630e-01 1.499185096680170914e-01 1.056117665206199596e-01 1.278546556815938762e-01 1.307344283139970087e-01 1.374318422107620452e-01 1.331258673135313486e-01 1.319968182141304514e-01
1.900000000000000133e+00 1.321004412118484406e-01 1.550826291665783618e-01 1.394528613622309510e-01 1.744210917532365845e-01 1.390210269457018977e-01 1.507220256212997156e-01 1.458312076499549415e-01 1.477656490298802361e-01 1.478411118142972380e-01
2.000000000000000000e+00 7.330801970188312311e-02 2.399575580965638277e-01 2.121604405817502648e-01 1.316030387366784737e-01 1.484547170510636949e-01 1.632573130921643467e-01 1.603260214452748023e-01 1.591479722533835628e-01 1.605247150441941606e-01
2.100000000000000089e+00 2.568396366798378350e-01 1.501099524376008354e-01 2.385529881874031699e-01 1.866908729583918458e-01 1.743487056277325808e-01 1.640550716203146853e-01 1.713468726575530232e-01 1.732036956732740940e-01 1.719172775370099160e-01
2.200000000000000178e+00 1.419332903078902031e-01 2.563681191263077475e-01 2.480681678958103209e-01 2.010588726669548243e-01 1.693150839332741853e-01 1.815198473658525546e-01 1.853536754525234587e-01 1.853946912325181717e-01 1.833940685876381260e-01
2.300000000000000266e+00 2.178699375617616230e-01 6.435059831533543329e-02 2.379906460857037498e-01 2.062191155682124299e-01 1.981752947786687424e-01 1.980754537847358721e-01 1.922693849019483370e-01 1.946161107692407355e-01 1.931672428242595663e-01
2.400000000000000355e+00 2.710892696388749190e-01 2.191184341686321368e-01 2.553184220465427590e-01 1.991058730466976345e-01 2.029932644504826300e-01 1.919397132637207792e-01 2.033781462123238903e-01 1.999529277174806330e-01 2.013458254632164990e-01
2.500000000000000000e+00 1.397303448835011397e-01 1.812378426333994264e-01 1.976928945436404461e-01 2.029862167121853356e-01 2.026221973114137598e-01 2.068219690100523978e-01 1.986400494595046140e-01 2.066308069319559571e-01 2.042954269937101164e-01
2.600000000000000089e+00 3.549340241937516405e-01 1.867568506336170497e-01 2.287438438452595313e-01 2.200543836661754127e-01 2.050595154824652877e-01 2.123026211406481012e-01 2.097748025217359702e-01 2.134761163555504160e-01 2.071926044307225712e-01
2.700000000000000178e+00 4.052209302984625117e-01 2.669981514842558745e-01 2.396215042151642050e-01 2.062292210111235646e-01 2.221165068477401472e-01 2.160234913056237605e-01 2.088670393383892931e-01 2.080983414803906084e-01 2.091392131044776115e-01
2.800000000000000266e+00 1.170861957258665514e-01 1.031776244665634640e-01 1.944763705143248977e-01 2.297545282745877548e-01 2.157168138260292245e-01 2.078530118334960819e-01 2.041994870446988408e-01 2.066471251574922008e-01 2.075061882834108862e-01
2.900000000000000355e+00 1.029885498040878922e-01 1.632662642189360303e-01 2.128378799420668210e-01 2.077237876866844524e-01 1.978479443388743986e-01 2.052889186741129190e-01 2.034729260081151181e-01 2.072557626801314612e-01 2.017503400495526678e-01
3.000000000000000000e+00 2.213251521334419492e-01 1.231448648191084266e-01 1.627569845922291203e-01 1.693618632079647024e-01 1.944510098721025926e-01 1.877570236726937292e-01 1.944281016617874225e-01 1.968185494902491561e-01 1.964672496942483082e-01
3.100000000000000089e+00 3.310459728025901827e-01 1.296975990156776504e-01 1.721329165102268854e-01 1.803368347773029179e-01 1.795004914880305169e-01 1.851831960657611409e-01 1.822726366374694262e-01 1.857683020335930968e-01 1.864568013851125583e-01
3.200000000000000178e+00 1.861095175419194281e-01 2.256052640111571583e-01 2.532061129958028123e-01 1.709587132467263182e-01 1.674610142508849708e-01 1.723922046467707414e-01 1.750739132739906057e-01 1.733728261212555966e-01 1.730125320241529818e-01
3.300000000000000266e+00 3.494900466168554543e-01 1.376965762848104124e-01 1.814572908053551370e-01 1.590581833328310324e-01 1.668520788595174165e-01 1.547613505519530586e-01 1.546452941611254905e-01 1.601599515759032921e-01 1.551468712168238284e-01
3.400000000000000355e+00 -5.642225894971256150e-02 1.414040822977151723e-01 1.165113451576566400e-01 1.341706080788457323e-01 1.403162146154314505e-01 1.446002697843125351e-01 1.354771480489565250e-01 1.347039732040838933e-01 1.371438329533004319e-01
3.500000000000000000e+00 1.919186895291240258e-01 1.555842115562353078e-01 8.418090837211890387e-02 1.140095016183652332e-01 1.048364123533128689e-01 1.111072728062491299e-01 1.176919524102597869e-01 1.115440167096583279e-01 1.125477372258151532e-01
3.600000000000000089e+00 1.167704620504734919e-01 2.400585604787148497e-01 9.837430854025570881e-02 8.071062272382693858e-02 7.761278970383905795e-02 7.574567232089632340e-02 8.468582591552135941e-02 8.703369998668243623e-02 8.837391220114995671e-02
3.700000000000000178e+00 2.106831408579514231e-01 6.725803005056676942e-02 4.734744038675878230e-02 5.305645849531021030e-02 6.913139075824709101e-02 5.603970495384328482e-02 6.351894467727471627e-02 6.110476539628770937e-02 6.047817538855150554e-02
3.800000000000000266e+00 8.232241997049549731e-02 4.601675071803489059e-02 2.714969048067791130e-02 4.305874408955369381e-02 3.299972419125889872e-02 3.220506690257057825e-02 2.734591549613272707e-02 3.078883271773685121e-02 3.214578598723465824e-02
3.900000000000000355e+00 7.302913694565034419e-02 -8.529478982375500451e-03 9.017298240292357173e-03 3.406245750431119608e-03 9.526284496697606970e-04 -1.605591732697232710e-03 -1.220606293319561296e-03 -2.123062125380923738e-03 -3.373141992759180492e-03
4.000000000000000000e+00 3.869750527376650262e-02 6.821545351657859468e-02 -7.482276923498316912e-02 -1.644482728552613612e-02 -4.971502949093827700e-02 -4.518655954504468414e-02 -3.629917204364337124e-02 -3.520909727715409998e-02 -3.773655034856356061e-02
4.100000000000000533e+00 -7.722190913684520708e-02 -9.802535889035092487e-02 -5.118918105149462827e-02 -7.473704510411924296e-02 -6.393309871622644691e-02 -8.551120306224688217e-02 -7.949891728804540925e-02 -7.321981505849446681e-02 -7.618152216427877266e-02
4.200000000000000178e+00 -1.702791920359930378e-01 -7.788163575645348780e-02 -8.171153157309204995e-02 -1.198594521442674643e-01 -1.043600585672725817e-01 -1.100265753503787691e-01 -1.136516406769623039e-01 -1.141617774658934548e-01 -1.145343791163622449e-01
4.299999999999999822e+00 -1.219813217504952252e-01 -1.128334396905766174e-01 -1.947832303486344563e-01 -1.420367179224360787e-01 -1.711687810812371757e-01 -1.644214801942781301e-01 -1.519052967764252804e-01 -1.575033178706777559e-01 -1.553077945335422372e-01
4.400000000000000355e+00 -3.822637378950081710e-01 -1.482756982694668213e-01 -1.635910598498976076e-01 -1.937446824911853993e-01 -2.160194756457738952e-01 -1.894715962752168970e-01 -2.003663080462926571e-01 -2.026611476681419721e-01 -1.996880958743636747e-01
4.500000000000000000e+00 -3.383711691291537704e-01 -1.217732771472906234e-01 -2.022090282495896119e-01 -2.523354058956513990e-01 -2.356296450112525254e-01 -2.506814243213701943e-01 -2.420727314068762681e-01 -2.415714304395782108e-01 -2.434519194503340644e-01
4.600000000000000533e+00 -2.280558286097552623e-01 -2.670585234644328732e-01 -2.655185734852761881e-01 -2.690708278237541329e-01 -2.845921351830521528e-01 -2.928371334454589747e-01 -2.885432281411273725e-01 -2.875831454266206122e-01 -2.909800967086325629e-01
4.700000000000000178e+00 -2.770843236450304947e-01 -3.639561354300519525e-01 -3.222924831578886096e-01 -3.237378981653747934e-01 -3.430794350531488068e-01 -3.421618591834081347e-01 -3.365778475238144218e-01 -3.331269183937248246e-01 -3.356547628098263125e-01
4.800000000000000711e+00 -2.928224783861742564e-01 -4.164161686683394703e-01 -4.299754946238290021e-01 -3.786780779476165981e-01 -3.744032424065009135e-01 -3.844521887992534692e-01 -3.855330507216421787e-01 -3.842055649234629722e-01 -3.837369240751440924e-01
4.900000000000000355e+00 -4.700806874421757375e-01 -4.098458615332786770e-01 -3.993264012358027082e-01 -4.283407002824647369e-01 -4.180555683301329095e-01 -4.252762409710625913e-01 -4.349870147597248438e-01 -4.281940135220704269e-01 -4.297237981761314329e-01
5.000000000000000000e+00 -5.901329214737212059e-01 -4.524163693802506492e-01 -4.401302863079932237e-01 -4.959933898014119991e-01 -4.872771667630766412e-01 -4.655164952159645542e-01 -4.718545582085708623e-01 -4.795461028064883502e-01 -4.784330413417934302e-01
5.100000000000000533e+00 -6.857018230767172318e-01 -4.567905745739505585e-01 -5.730181306212580594e-01 -5.126649723428812200e-01 -5.305691039837097112e-01 -5.175417593541379313e-01 -5.201230928034800138e-01 -5.227292621575562181e-01 -5.236763597659348513e-01
5.200000000000000178e+00 -6.953307801417011325e-01 -5.282671602040006631e-01 -5.347096879116675083e-01 -6.019890870006893158e-01 -5.556541459286196138e-01 -5.717207406778657131e-01 -5.699788091056808836e-01 -5.687537980310265473e-01 -5.695328719863261835e-01
5.300000000000000711e+00 -6.643143343326757266e-01 -7.194304137291196444e-01 -5.913294733279783610e-01 -5.940887011595811229e-01 -6.115359989834444621e-01 -6.142473319667535181e-01 -6.162314048810264566e-01 -6.161579507531390609e-01 -6.149812883637328920e-01
5.400000000000000355e+00 -5.288054338876616578e-01 -6.408694775139710531e-01 -6.276374565735397537e-01 -6.619613751724032769e-01 -6.615184229783778180e-01 -6.567087463128022939e-01 -6.552890812276550569e-01 -6.591726505863266805e-01 -6.584888206087187168e-01
5.500000000000000000e+00 -7.238164463565713858e-01 -6.985170599212422449e-01 -7.757601921673765721e-01 -7.130992310984585192e-01 -6.791795886828401185e-01 -7.145645398665236847e-01 -6.977311376413043442e-01 -6.982216857235609142e-01 -7.004840286667116667e-01
5.600000000000000533e+00 -6.859050849053522914e-01 -7.663269246591992712e-01 -6.856610810252122823e-01 -7.567554562046089339e-01 -7.344589367060989638e-01 -7.394012473013480413e-01 -7.381412859932194870e-01 -7.413245951693284708e-01 -7.409170919054538507e-01
5.700000000000000178e+00 -6.104077742947351393e-01 -8.157502672582354064e-01 -7.797799994099015031e-01 -7.825695138870359946e-01 -7.908809908479087492e-01 -7.781226814610180398e-01 -7.807243810456648836e-01 -7.792241208689240084e-01 -7.800884394573041059e-01
5.800000000000000711e+00 -8.495311596913210916e-01 -7.424602715316028778e-01 -8.251110561796662912e-01 -8.133586552057152641e-01 -8.308025129724563307e-01 -8.196134549239864064e-01 -8.215672787516030695e-01 -8.167437214973543025e-01 -8.175214732190404510e-01
5.900000000000000355e+00 -8.691800331055764550e-01 -8.948295451470827944e-01 -8.870379332690760954e-01 -8.413127057641587303e-01 -8.554455733687004182e-01 -8.475754342823907939e-01 -8.516558743033243450e-01 -8.544689756769443534e-01 -8.526343106212420642e-01
6.000000000000000000e+00 -7.738390569586701684e-01 -9.679502959460365430e-01 -8.308918743748842095e-01 -9.233663951059162267e-01 -8.782904466433490986e-01 -8.880905880149186915e-01 -8.816709899502197523e-01 -8.836311049329925726e-01 -8.848471794087909847e-01
6.100000000000000533e+00 -9.772399307276493641e-01 -9.241069350273758420e-01 -9.240317652362336487e-01 -9.158498404054512543e-01 -9.197983523141514128e-01 -9.120132478219997729e-01 -9.138792896649243769e-01 -9.136177922312263000e-01 -9.150483254652647114e-01
6.200000000000000178e+00 -9.741107688646040152e-01 -9.308623638715751714e-01 -9.426194675720058758e-01 -9.361460541436761318e-01 -9.436569068687227224e-01 -9.422125090418308480e-01 -9.439222658070127725e-01 -9.433072039995660241e-01 -9.409679311495556808e-01
6.300000000000000711e+00 -8.278134478625731596e-01 -9.179550971392889114e-01 -1.019830840341440226e+00 -9.999805662690195440e-01 -9.652778939733678287e-01 -9.655982822965548662e-01 -9.659742944193474568e-01 -9.656604377133708450e-01 -9.658926748867979750e-01
6.400000000000000355e+00 -1.138907169345760861e+00 -1.081379127180529753e+00 -9.967036560683585344e-01 -9.966759192229166509e-01 -9.976237002043490953e-01 -9.895977843942889152e-01 -9.833166415373899572e-01 -9.886555096134350684e-01 -9.870817997754913753e-01
6.500000000000000000e+00 -8.456010315285704682e-01 -9.720422158853219141e-01 -9.736097557438805339e-01 -1.037568857721664406e+00 -1.024904750809289444e+00 -1.003004492795166014e+00 -1.002971989251398854e+00 -1.007759235875149928e+00 -1.004573059470887708e+00
6.600000000000000533e+00 -1.223401404936786729e+00 -9.535021298184493954e-01 -1.066461785742520263e+00 -1.016271398879801779e+00 -1.026142039966076114e+00 -1.025614548676109239e+00 -1.018397022543592545e+00 -1.018969515636731105e+00 -1.020249177023460740e+00
6.700000000000000178e+00 -9.802642405420669558e-01 -1.049568096089962488e+00 -1.055548542214614471e+00 -1.049175417811505362e+00 -1.027956725816764783e+00 -1.029599299559446512e+00 -1.030310028803710587e+00 -1.031526525313338105e+00 -1.033455026211982597e+00
6.800000000000000711e+00 -1.028470939829998709e+00 -1.003663385198771962e+00 -1.073802750912185466e+00 -1.051684641490055805e+00 -1.042174305156345016e+00 -1.035542341190668569e+00 -1.037634021016406782e+00 -1.041459303235329203e+00 -1.040852789534397527e+00
6.900000000000000355e+00 -1.129158139277406159e+00 -1.034273732469107365e+00 -1.013934388424338362e+00 -1.061016592066038600e+00 -1.041438588161846868e+00 -1.052780312714559630e+00 -1.047612749410766320e+00 -1.052056531964863595e+00 -1.048884408176337990e+00
7.000000000000000000e+00 -1.044424347997269686e+00 -1.081349183685522686e+00 -1.036217179639459918e+00 -1.046414479610687787e+00 -1.048407748444114773e+00 -1.044001020871495822e+00 -1.048641120422440398e+00 -1.052361563950215073e+00 -1.050752507884908482e+00
7.100000000000000533e+00 -1.160617565878214963e+00 -1.080442823377627981e+00 -1.031767042403274548e+00 -1.038736394877899594e+00 -1.037055696702355201e+00 -1.056380814244211930e+00 -1.052764053508713493e+00 -1.054479335569582066e+00 -1.052511153244085840e+00
7.200000000000000178e+00 -1.176269425849491679e+00 -1.077108472107173531e+00 -1.051947555990496275e+00 -1.042650313408690410e+00 -1.038502073841574003e+00 -1.048691697985714821e+00 -1.052320585142440201e+00 -1.051706993613797714e+00 -1.051106933546069211e+00
7.300000000000000711e+00 -9.852791373234169869e-01 -9.822867017972733983e-01 -1.022753378564191351e+00 -1.071774556108507248e+00 -1.044039619950337450e+00 -1.050200583548337230e+00 -1.043261225732914133e+00 -1.046374006286876934e+00 -1.045358764703403054e+00
7.400000000000000355e+00 -1.114427329425072610e+00 -9.752693532270270138e-01 -1.049516354752006553e+00 -1.054771895542617299e+00 -1.061264207942514970e+00 -1.037939659279224935e+00 -1.035376926187615343e+00 -1.039978924542594108e+00 -1.038759367871602057e+00
7.500000000000000000e+00 -1.004073553741163360e+00 -1.083670710939856008e+00 -1.074714232767883804e+00 -1.022906257789465201e+00 -1.032313748924138519e+00 -1.031911176974693367e+00 -1.029970010872911290e+00 -1.029914180993831030e+00 -1.027886659929745150e+00
7.600000000000000533e+00 -8.698096224018139200e-01 -1.074470935576176567e+00 -1.027797314439580223e+00 -9.949871284557676443e-01 -1.008677625286991786e+00 -1.005115551205201685e+00 -1.018698372778690020e+00 -1.020909914539311236e+00 -1.017012772941315424e+00
7.700000000000000178e+00 -1.052090069671739903e+00 -1.120906028282434574e+00 -9.946478504233434714e-01 -1.006244483861107764e+00 -1.008120506369132974e+00 -1.001593731022386358e+00 -1.010714021494226067e+00 -1.006546655866172202e+00 -1.004640462063253414e+00
7.800000000000000711e+00 -9.115260952339644396e-01 -9.842501942583997687e-01 -1.001077237981814028e+00 -9.854666596127599210e-01 -9.893931056638152199e-01 -9.802876833077287522e-01 -9.888848655498541085e-01 -9.947516424143215685e-01 -9.900519990274392335e-01
7.900000000000000355e+00 -8.984378137741726444e-01 -9.295049833149288121e-01 -9.820902441399295135e-01 -9.473519558058624002e-01 -9.708136060395360367e-01 -9.727719765327652590e-01 -9.798516994549257841e-01 -9.760948451953255223e-01 -9.751538414706221181e-01
8.000000000000000000e+00 -9.245647109659449470e-01 -1.030375314201192216e+00 -9.828501700964739074e-01 -9.133831116129176309e-01 -9.631607099524389648e-01 -9.651044413192544358e-01 -9.604433008674844174e-01 -9.566609692392143982e-01 -9.595680317895506350e-01
8.099999999999999645e+00 -1.000467823227670694e+00 -9.574326113204360000e-01 -8.828699465744387354e-01 -9.361556766404786067e-01 -9.349792089410249307e-01 -9.468243163789276107e-01 -9.411850526976214271e-01 -9.400214981742945897e-01 -9.404229016320552192e-01
8.200000000000001066e+00 -9.220455431947706115e-01 -8.080847249639958596e-01 -9.283063946434250147e-01 -9.257490584784096033e-01 -9.160741295960593833e-01 -9.078671946807977955e-01 -9.261435794433225954e-01 -9.217184394188757679e-01 -9.241687527812258995e-01
8.300000000000000711e+00 -1.001255130478704070e+00 -8.959996274550730000e-01 -9.432498557269745065e-01 -9.044423198906544892e-01 -9.002610757481004367e-01 -9.007359742187713847e-01 -9.059491052608823480e-01 -9.035083383992894568e-01 -9.053456778090067658e-01
8.400000000000000355e+00 -8.729653485554574877e-01 -9.044447789248407643e-01 -8.802529447619471537e-01 -8.980597586930251230e-01 -8.840130445458732611e-01 -8.858617568034661272e-01 -8.899327032697129658e-01 -8.891539185860269923e-01 -8.870500671809843363e-01
8.500000000000000000e+00 -7.812830059002373595e-01 -8.692625074630063731e-01 -8.640975440316986944e-01 -8.760572290508777948e-01 -8.561838255906555339e-01 -8.585137843750781927e-01 -8.706311087783490388e-01 -8.700871175446451833e-01 -8.695790545172650265e-01
8.599999999999999645e+00 -8.600959416041621397e-01 -8.071976252213635128e-01 -7.791497932330474496e-01 -8.544776807785064987e-01 -8.447405514548074201e-01 -8.505652194410334710e-01 -8.512664532057377942e-01 -8.521843104718921369e-01 -8.526976492553342002e-01
8.700000000000001066e+00 -1.015461595172571840e+00 -8.488560392506960817e-01 -8.421397341733566355e-01 -8.327511426304659015e-01 -8.248636194587095627e-01 -8.354453971631459197e-01 -8.337087590132490345e-01 -8.354478940384605368e-01 -8.353411912194762534e-01
8.800000000000000711e+00 -7.724974425843437187e-01 -6.839548339195654636e-01 -8.399617710783026103e-01 -8.139178990784616818e-01 -8.094294820535975488e-01 -8.205635388648109263e-01 -8.194579358768729893e-01 -8.178598896285926845e-01 -8.198171305235023576e-01
8.900000000000000355e+00 -8.673410394106610966e-01 -6.261955036816930775e-01 -7.357505166479709757e-01 -8.029920685612698117e-01 -7.957407055487017988e-01 -8.027293108738722260e-01 -8.011982316194625753e-01 -8.021515997921696561e-01 -8.049817500227478551e-01
9.000000000000000000e+00 -7.966516023293039872e-01 -8.667640804572230850e-01 -8.072101065726483560e-01 -7.916813140779822566e-01 -7.903231300447267627e-01 -7.902147538997345011e-01 -7.903954383104583314e-01 -7.942547669372657104e-01 -7.935240568293208119e-01
9.099999999999999645e+00 -7.682098118264504283e-01 -7.645041739731066599e-01 -7.960242751838668696e-01 -8.003615515344574272e-01 -8.027254036912521151e-01 -7.830278552821979821e-01 -7.840354704770539085e-01 -7.833011763331736432e-01 -7.841116703084585193e-01
9.200000000000001066e+00 -5.411188183080032355e-01 -7.193616208044969484e-01 -7.904479966302269123e-01 -7.565611674714197710e-01 -7.772751130259510921e-01 -7.695153713508792181e-01 -7.737210461177166376e-01 -7.708349333283638360e-01 -7.733007281862216420e-01
9.300000000000000711e+00 -7.992831594706734100e-01 -8.518478409213100511e-01 -7.335686776848681090e-01 -7.740825587048492107e-01 -7.806238172886958981e-01 -7.734136186150084580e-01 -7.671758291442352107e-01 -7.652884201627166982e-01 -7.655875848345162771e-01
9.400000000000000355e+00 -8.611644134862799227e-01 -7.753403740669403410e-01 -7.371530147565693580e-01 -7.702160183378640168e-01 -7.609201485257143238e-01 -7.570552182805744268e-01 -7.657084565256371267e-01 -7.604789516843960540e-01 -7.614058273117974007e-01
9.500000000000000000e+00 -6.513649202192421939e-01 -7.555108772080233459e-01 -7.458466262677334591e-01 -7.691560496746223663e-01 -7.591456330646298989e-01 -7.551605817195974346e-01 -7.531123668066431742e-01 -7.572388831322915959e-01 -7.596028979576266993e-01
9.600000000000001421e+00 -5.300061602594314802e-01 -7.656655737289681518e-01 -7.793869333952061496e-01 -7.356742944791586636e-01 -7.448385234437462366e-01 -7.554681241197021002e-01 -7.585871311335329326e-01 -7.604118687175694946e-01 -7.589556321078360090e-01
9.700000000000001066e+00 -7.340429092438507386e-01 -7.951964573859247043e-01 -7.670281824578711882e-01 -7.415851565902191744e-01 -7.504316606012049196e-01 -7.658896601082829658e-01 -7.599653547891886962e-01 -7.585308630926893558e-01 -7.596288165945089821e-01
9.800000000000000711e+00 -8.781410930447290930e-01 -6.957682271869066737e-01 -7.678324641041689436e-01 -7.639931558980190829e-01 -7.544815204355492799e-01 -7.663411837642675195e-01 -7.623846471501931621e-01 -7.638862843760964028e-01 -7.636009326576858047e-01
9.900000000000000355e+00 -6.904703642196594604e-01 -8.189912744033488456e-01 -8.044092721978959304e-01 -7.724457017280650373e-01 -7.463163405391469718e-01 -7.709678142009013246e-01 -7.731508722336499773e-01 -7.694822170580858378e-01 -7.712463902232904456e-01
1.000000000000000000e+01 -7.690359042206913465e-01 -7.305461665190629006e-01 -8.092869986439183982e-01 -7.303927803802032770e-01 -7.894544173374566931e-01 -7.775615280006942243e-01 -7.800994979097412019e-01 -7.810162846314200324e-01 -7.814869384557736609e-01
